#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       36825       -0.08    0.030501  0.00120715
       36826        0.04   0.0305013  0.00120711
       36827       -0.12   0.0304972  0.00120709
       36828       -0.28   0.0304888  0.00120709
       36829       -0.32   0.0304792  0.00120709
       36830       -0.16   0.0304741  0.00120707
       36831       -0.08   0.0304711  0.00120704
       36832       -0.24   0.0304637  0.00120703
       36833       -0.12   0.0304596    0.001207
       36834       -0.04   0.0304577  0.00120697
       36835       -0.12   0.0304536  0.00120695
       36836       -0.12   0.0304496  0.00120692
       36837       -0.08   0.0304466  0.00120689
       36838       -0.08   0.0304436  0.00120686
       36839        -0.2   0.0304373  0.00120685
       36840        -0.2   0.0304311  0.00120683
       36841       -0.28   0.0304226  0.00120683
       36842        -0.4   0.0304109  0.00120685
       36843       -0.08   0.0304079  0.00120682
       36844       -0.16   0.0304028   0.0012068
       36845        -0.2   0.0303965  0.00120678
       36846         0.2   0.0304011  0.00120676
       36847        0.08   0.0304025  0.00120673
       36848       -0.04   0.0304006  0.00120669
       36849           0   0.0303997  0.00120666
       36850       -0.08   0.0303967  0.00120663
       36851        -0.2   0.0303905  0.00120662
       36852       -0.04   0.0303886  0.00120659
       36853        0.16   0.0303921  0.00120656
       36854        0.12   0.0303945  0.00120653
       36855        0.28   0.0304013  0.00120651
       36856        0.12   0.0304037  0.00120648
       36857        0.16   0.0304072  0.00120646
       36858        0.04   0.0304075  0.00120642
       36859        0.24   0.0304132   0.0012064
       36860        0.36   0.0304221   0.0012064
       36861        0.28   0.0304289  0.00120639
       36862        0.12   0.0304313  0.00120636
       36863       -0.12   0.0304273  0.00120633
       36864        0.12   0.0304297   0.0012063
       36865        0.04   0.0304299  0.00120627
       36866       -0.24   0.0304226  0.00120626
       36867       -0.32   0.0304131  0.00120627
       36868        -0.2   0.0304069  0.00120625
       36869           0    0.030406  0.00120622
       36870        0.16   0.0304095  0.00120619
       36871        0.12    0.030412  0.00120616
       36872           0   0.0304112  0.00120613
       36873           0   0.0304103  0.00120609
       36874       -0.04   0.0304084  0.00120606
       36875        0.04   0.0304087  0.00120603
       36876           0   0.0304079    0.001206
       36877        0.12   0.0304103  0.00120597
       36878        0.04   0.0304105  0.00120594
       36879        0.24   0.0304162  0.00120592
       36880        0.68   0.0304338  0.00120601
       36881        0.52   0.0304471  0.00120605
       36882        0.52   0.0304604  0.00120609
       36883        0.56   0.0304747  0.00120615
       36884        0.68   0.0304924  0.00120624
       36885         0.6   0.0305078  0.00120631
       36886        0.68   0.0305254   0.0012064
       36887         0.6   0.0305408  0.00120647
       36888        0.64   0.0305574  0.00120655
       36889        0.44   0.0305685  0.00120657
       36890         0.4   0.0305785  0.00120658
       36891        0.52   0.0305917  0.00120662
       36892         0.4   0.0306018  0.00120663
       36893        0.32   0.0306096  0.00120662
       36894        0.16   0.0306131  0.00120659
       36895        0.04   0.0306134  0.00120656
       36896        0.16   0.0306169  0.00120653
       36897        0.28   0.0306236  0.00120652
       36898         0.4   0.0306336  0.00120653
       36899        0.28   0.0306404  0.00120651
       36900        0.04   0.0306407  0.00120648
       36901       -0.12   0.0306366  0.00120645
       36902        0.16   0.0306401  0.00120643
       36903        0.28   0.0306468  0.00120641
       36904        0.16   0.0306503  0.00120638
       36905        0.08   0.0306517  0.00120635
       36906        0.12   0.0306541  0.00120632
       36907        0.04   0.0306543  0.00120629
       36908       -0.08   0.0306513  0.00120626
       36909       -0.04   0.0306494  0.00120623
       36910        0.12   0.0306519   0.0012062
       36911        0.12   0.0306543  0.00120617
       36912        0.04   0.0306545  0.00120614
       36913        0.36   0.0306635  0.00120614
       36914        0.24   0.0306691  0.00120612
       36915        0.12   0.0306715  0.00120609
       36916         0.2   0.0306761  0.00120606
       36917        0.32    0.030684  0.00120606
       36918        0.12   0.0306864  0.00120603
       36919       -0.04   0.0306845  0.00120599
       36920        0.08   0.0306858  0.00120596
       36921        0.08   0.0306871  0.00120593
       36922        0.16   0.0306906   0.0012059
       36923        0.16   0.0306941  0.00120588
       36924        0.04   0.0306944  0.00120584
       36925           0   0.0306936  0.00120581
       36926         0.2   0.0306982  0.00120579
       36927        0.08   0.0306995  0.00120575
       36928           0   0.0306987  0.00120572
       36929        0.24   0.0307043   0.0012057
       36930        0.24     0.03071  0.00120568
       36931        0.04   0.0307102  0.00120565
       36932         0.2   0.0307148  0.00120563
       36933        0.08   0.0307162   0.0012056
       36934         0.2   0.0307207  0.00120557
       36935        0.12   0.0307232  0.00120554
       36936        0.08   0.0307245  0.00120551
       36937        0.28   0.0307312   0.0012055
       36938        0.12   0.0307337  0.00120547
       36939        0.24   0.0307393  0.00120545
       36940        0.24    0.030745  0.00120543
       36941         0.2   0.0307496   0.0012054
       36942        0.04   0.0307498  0.00120537
       36943       -0.16   0.0307447  0.00120535
       36944       -0.08   0.0307417  0.00120532
       36945       -0.24   0.0307343  0.00120531
       36946       -0.16   0.0307292  0.00120529
       36947       -0.04   0.0307273  0.00120526
       36948        0.24   0.0307329  0.00120524
       36949         0.2   0.0307375  0.00120521
       36950         0.2   0.0307421  0.00120519
       36951           0   0.0307413  0.00120516
       36952        -0.2    0.030735  0.00120514
       36953        0.04   0.0307353  0.00120511
       36954         0.2   0.0307398  0.00120508
       36955        0.24   0.0307455  0.00120506
       36956        0.12   0.0307479  0.00120503
       36957        0.08   0.0307492    0.001205
       36958        0.04   0.0307495  0.00120497
       36959       -0.16   0.0307443  0.00120495
       36960       -0.16   0.0307392  0.00120493
       36961       -0.24   0.0307319  0.00120492
       36962       -0.24   0.0307245  0.00120491
       36963        0.04   0.0307248  0.00120487
       36964        0.08   0.0307261  0.00120484
       36965       -0.28   0.0307177  0.00120484
       36966       -0.04   0.0307158  0.00120481
       36967           0    0.030715  0.00120478
       36968        0.16   0.0307185  0.00120475
       36969        0.08   0.0307198  0.00120472
       36970       -0.04   0.0307179  0.00120468
       36971       -0.08   0.0307149  0.00120466
       36972       -0.08   0.0307119  0.00120463
       36973           0   0.0307111  0.00120459
       36974        0.04   0.0307113  0.00120456
       36975        0.16   0.0307148  0.00120453
       36976        0.08   0.0307161   0.0012045
       36977        -0.2   0.0307099  0.00120449
       36978         0.2   0.0307145  0.00120446
       36979        0.28   0.0307212  0.00120445
       36980        0.16   0.0307247  0.00120442
       36981        0.24   0.0307304   0.0012044
       36982        0.28   0.0307371  0.00120439
       36983        0.24   0.0307428  0.00120437
       36984        0.48   0.0307549   0.0012044
       36985        0.52   0.0307681  0.00120444
       36986        0.24   0.0307738  0.00120442
       36987        0.32   0.0307816  0.00120441
       36988        0.28   0.0307884   0.0012044
       36989        0.32   0.0307962  0.00120439
       36990        0.32    0.030804  0.00120438
       36991        0.36   0.0308129  0.00120438
       36992        0.32   0.0308207  0.00120438
       36993        0.36   0.0308296  0.00120438
       36994        0.12    0.030832  0.00120435
       36995         0.2   0.0308366  0.00120432
       36996        0.16   0.0308401   0.0012043
       36997        0.16   0.0308436  0.00120427
       36998         0.4   0.0308536  0.00120428
       36999        0.36   0.0308625  0.00120428
       37000        0.36   0.0308714  0.00120428
       37001        0.24    0.030877  0.00120426
       37002         0.2   0.0308816  0.00120423
       37003           0   0.0308807   0.0012042
       37004        0.08   0.0308821  0.00120417
       37005        0.24   0.0308877  0.00120415
       37006        0.08    0.030889  0.00120412
       37007        0.12   0.0308915  0.00120409
       37008       -0.08   0.0308885  0.00120406
       37009       -0.08   0.0308855  0.00120403
       37010           0   0.0308846    0.001204
       37011       -0.16   0.0308795  0.00120398
       37012       -0.16   0.0308743  0.00120396
       37013        0.16   0.0308778  0.00120393
       37014       -0.04   0.0308759   0.0012039
       37015        0.08   0.0308772  0.00120387
       37016        0.12   0.0308796  0.00120384
       37017        0.08   0.0308809   0.0012038
       37018        0.24   0.0308866  0.00120378
       37019        0.36   0.0308955  0.00120378
       37020        0.48   0.0309076  0.00120381
       37021         0.2   0.0309122  0.00120379
       37022        0.24   0.0309178  0.00120377
       37023        0.36   0.0309267  0.00120377
       37024        0.16   0.0309302  0.00120374
       37025        0.16   0.0309337  0.00120372
       37026        0.12   0.0309361  0.00120369
       37027        -0.2   0.0309299  0.00120367
       37028        -0.2   0.0309236  0.00120365
       37029        -0.4    0.030912  0.00120368
       37030        -0.2   0.0309058  0.00120366
       37031       -0.28   0.0308974  0.00120366
       37032       -0.16   0.0308922  0.00120364
       37033       -0.32   0.0308827  0.00120364
       37034       -0.24   0.0308754  0.00120363
       37035       -0.12   0.0308713   0.0012036
       37036        -0.2   0.0308651  0.00120359
       37037       -0.24   0.0308578  0.00120358
       37038       -0.16   0.0308526  0.00120356
       37039        0.04   0.0308529  0.00120352
       37040        0.08   0.0308542  0.00120349
       37041        0.12   0.0308566  0.00120346
       37042        0.16   0.0308601  0.00120343
       37043         0.2   0.0308647  0.00120341
       37044         0.2   0.0308692  0.00120339
       37045       -0.08   0.0308662  0.00120336
       37046        0.16   0.0308697  0.00120333
       37047        0.08   0.0308711   0.0012033
       37048         0.2   0.0308756  0.00120328
       37049        0.04   0.0308759  0.00120324
       37050        0.08   0.0308772  0.00120321
       37051           0   0.0308764  0.00120318
       37052        0.12   0.0308788  0.00120315
       37053        0.12   0.0308812  0.00120312
       37054        0.32    0.030889  0.00120311
       37055        0.04   0.0308892  0.00120308
       37056        0.16   0.0308927  0.00120305
       37057         0.2   0.0308973  0.00120303
       37058        0.04   0.0308975    0.001203
       37059        0.08   0.0308988  0.00120296
       37060       -0.04   0.0308969  0.00120293
       37061        0.04   0.0308972   0.0012029
       37062       -0.12   0.0308931  0.00120287
       37063        0.16   0.0308966  0.00120285
       37064         0.2   0.0309011  0.00120282
       37065        0.24   0.0309068   0.0012028
       37066       -0.04   0.0309049  0.00120277
       37067       -0.08   0.0309019  0.00120274
       37068         0.2   0.0309064  0.00120272
       37069        0.16   0.0309099  0.00120269
       37070        0.24   0.0309156  0.00120267
       37071         0.2   0.0309201  0.00120265
       37072        0.12   0.0309225  0.00120262
       37073        0.08   0.0309239  0.00120259
       37074           0    0.030923  0.00120256
       37075        -0.2   0.0309168  0.00120254
       37076       -0.36   0.0309062  0.00120255
       37077        0.04   0.0309065  0.00120252
       37078       -0.12   0.0309024   0.0012025
       37079        0.08   0.0309037  0.00120246
       37080        0.12   0.0309061  0.00120243
       37081        0.08   0.0309075   0.0012024
       37082       -0.04   0.0309056  0.00120237
       37083        0.08   0.0309069  0.00120234
       37084        0.08   0.0309082  0.00120231
       37085       -0.16   0.0309031  0.00120229
       37086       -0.04   0.0309011  0.00120226
       37087       -0.04   0.0308992  0.00120223
       37088           0   0.0308984  0.00120219
       37089       -0.16   0.0308933  0.00120217
       37090       -0.36   0.0308827  0.00120219
       37091        -0.2   0.0308765  0.00120217
       37092        0.08   0.0308778  0.00120214
       37093        0.08   0.0308791  0.00120211
       37094        0.12   0.0308815  0.00120208
       37095        0.24   0.0308872  0.00120206
       37096        0.32    0.030895  0.00120205
       37097        0.08   0.0308963  0.00120202
       37098        0.04   0.0308965  0.00120199
       37099        0.08   0.0308979  0.00120195
       37100         0.2   0.0309024  0.00120193
       37101         0.2    0.030907  0.00120191
       37102         0.2   0.0309115  0.00120188
       37103        0.16    0.030915  0.00120186
       37104        0.08   0.0309163  0.00120182
       37105        0.16   0.0309198   0.0012018
       37106       -0.12   0.0309158  0.00120177
       37107           0   0.0309149  0.00120174
       37108        0.04   0.0309152  0.00120171
       37109       -0.04   0.0309133  0.00120168
       37110       -0.08   0.0309103  0.00120165
       37111       -0.16   0.0309051  0.00120163
       37112       -0.28   0.0308967  0.00120162
       37113       -0.28   0.0308884  0.00120162
       37114           0   0.0308875  0.00120159
       37115        0.36   0.0308964  0.00120159
       37116        0.28   0.0309031  0.00120157
       37117        0.08   0.0309044  0.00120154
       37118       -0.16   0.0308993  0.00120152
       37119       -0.16   0.0308942   0.0012015
       37120       -0.08   0.0308912  0.00120147
       37121       -0.36   0.0308806  0.00120148
       37122       -0.44   0.0308679  0.00120152
       37123       -0.36   0.0308574  0.00120153
       37124       -0.24   0.0308501  0.00120152
       37125       -0.52   0.0308353  0.00120158
       37126       -0.32   0.0308258  0.00120159
       37127       -0.28   0.0308175  0.00120158
       37128       -0.16   0.0308123  0.00120156
       37129       -0.16   0.0308072  0.00120154
       37130       -0.24   0.0307999  0.00120153
       37131           0   0.0307991   0.0012015
       37132        0.04   0.0307993  0.00120147
       37133       -0.16   0.0307942  0.00120144
       37134        0.08   0.0307955  0.00120141
       37135        0.16    0.030799  0.00120139
       37136        0.04   0.0307992  0.00120135
       37137       -0.16   0.0307941  0.00120133
       37138       -0.24   0.0307868  0.00120132
       37139       -0.32   0.0307773  0.00120133
       37140        -0.2   0.0307711  0.00120131
       37141       -0.28   0.0307628  0.00120131
       37142       -0.16   0.0307576  0.00120129
       37143        0.04   0.0307579  0.00120125
       37144        0.12   0.0307603  0.00120122
       37145           0   0.0307595  0.00120119
       37146       -0.16   0.0307543  0.00120117
       37147        -0.2   0.0307481  0.00120115
       37148       -0.04   0.0307462  0.00120112
       37149       -0.04   0.0307443  0.00120109
       37150           0   0.0307435  0.00120106
       37151       -0.08   0.0307405  0.00120103
       37152       -0.28   0.0307321  0.00120103
       37153       -0.24   0.0307248  0.00120102
       37154        -0.2   0.0307186    0.001201
       37155       -0.08   0.0307157  0.00120097
       37156        -0.2   0.0307094  0.00120096
       37157        -0.2   0.0307032  0.00120094
       37158       -0.32   0.0306938  0.00120095
       37159       -0.64   0.0306757  0.00120105
       37160       -0.56   0.0306598  0.00120112
       37161       -0.32   0.0306504  0.00120113
       37162       -0.36   0.0306399  0.00120114
       37163       -0.04    0.030638  0.00120111
       37164        -0.2   0.0306318  0.00120109
       37165       -0.36   0.0306213  0.00120111
       37166       -0.28   0.0306129   0.0012011
       37167       -0.24   0.0306056  0.00120109
       37168        -0.2   0.0305994  0.00120108
       37169       -0.04   0.0305975  0.00120105
       37170        -0.2   0.0305913  0.00120103
       37171       -0.08   0.0305884    0.001201
       37172        0.04   0.0305886  0.00120097
       37173        0.28   0.0305953  0.00120096
       37174        0.68   0.0306128  0.00120105
       37175        0.84   0.0306346  0.00120121
       37176         0.6   0.0306499  0.00120128
       37177        0.32   0.0306577  0.00120127
       37178        0.28   0.0306644  0.00120126
       37179        0.16   0.0306679  0.00120123
       37180        0.08   0.0306692   0.0012012
       37181         0.2   0.0306737  0.00120118
       37182        0.08   0.0306751  0.00120115
       37183       -0.16   0.0306699  0.00120112
       37184       -0.16   0.0306648   0.0012011
       37185       -0.44   0.0306521  0.00120114
       37186       -0.44   0.0306395  0.00120117
       37187       -0.24   0.0306322  0.00120116
       37188       -0.28   0.0306239  0.00120116
       37189       -0.24   0.0306166  0.00120115
       37190       -0.12   0.0306125  0.00120112
       37191           0   0.0306117  0.00120109
       37192       -0.04   0.0306098  0.00120106
       37193        0.08   0.0306111  0.00120103
       37194        0.16   0.0306146    0.001201
       37195           0   0.0306138  0.00120097
       37196        0.12   0.0306162  0.00120094
       37197        0.08   0.0306175  0.00120091
       37198        -0.2   0.0306113  0.00120089
       37199       -0.32   0.0306019   0.0012009
       37200       -0.36   0.0305914  0.00120091
       37201       -0.32    0.030582  0.00120091
       37202        -0.2   0.0305758   0.0012009
       37203       -0.36   0.0305653  0.00120091
       37204       -0.16   0.0305602  0.00120089
       37205           0   0.0305593  0.00120086
       37206       -0.04   0.0305574  0.00120083
       37207        0.08   0.0305588   0.0012008
       37208         0.2   0.0305633  0.00120077
       37209        0.32   0.0305711  0.00120076
       37210        0.32   0.0305789  0.00120076
       37211         0.2   0.0305834  0.00120073
       37212           0   0.0305826   0.0012007
       37213       -0.08   0.0305796  0.00120067
       37214        0.04   0.0305799  0.00120064
       37215       -0.04    0.030578  0.00120061
       37216       -0.08    0.030575  0.00120058
       37217        0.24   0.0305806  0.00120056
       37218        0.24   0.0305863  0.00120054
       37219         0.2   0.0305908  0.00120052
       37220        0.24   0.0305965   0.0012005
       37221         0.2    0.030601  0.00120048
       37222       -0.04   0.0305991  0.00120045
       37223        0.08   0.0306004  0.00120042
       37224         0.2    0.030605  0.00120039
       37225        0.08   0.0306063  0.00120036
       37226        0.04   0.0306066  0.00120033
       37227       -0.12   0.0306025   0.0012003
       37228       -0.12   0.0305985  0.00120028
       37229       -0.04   0.0305966  0.00120025
       37230       -0.24   0.0305893  0.00120024
       37231       -0.36   0.0305788  0.00120025
       37232       -0.32   0.0305694  0.00120025
       37233       -0.36   0.0305589  0.00120027
       37234       -0.28   0.0305506  0.00120026
       37235        -0.4    0.030539  0.00120029
       37236       -0.28   0.0305307  0.00120028
       37237       -0.16   0.0305256  0.00120026
       37238       -0.36   0.0305151  0.00120028
       37239       -0.24   0.0305078  0.00120027
       37240       -0.12   0.0305038  0.00120024
       37241       -0.12   0.0304997  0.00120022
       37242       -0.12   0.0304957  0.00120019
       37243        -0.2   0.0304895  0.00120017
       37244           0   0.0304887  0.00120014
       37245        0.16   0.0304921  0.00120012
       37246        0.04   0.0304924  0.00120008
       37247        0.12   0.0304948  0.00120005
       37248        0.16   0.0304983  0.00120003
       37249        0.16   0.0305018      0.0012
       37250        0.08   0.0305031  0.00119997
       37251        0.08   0.0305044  0.00119994
       37252       -0.24   0.0304972  0.00119993
       37253       -0.32   0.0304877  0.00119993
       37254       -0.04   0.0304859   0.0011999
       37255       -0.08   0.0304829  0.00119987
       37256        0.04   0.0304831  0.00119984
       37257       -0.16    0.030478  0.00119982
       37258       -0.16   0.0304729   0.0011998
       37259       -0.36   0.0304624  0.00119981
       37260       -0.24   0.0304552   0.0011998
       37261       -0.36   0.0304447  0.00119981
       37262        -0.6   0.0304278   0.0011999
       37263       -0.48   0.0304141  0.00119995
       37264        -0.4   0.0304025  0.00119997
       37265        -0.4    0.030391  0.00119999
       37266       -0.36   0.0303805  0.00120001
       37267        -0.2   0.0303743  0.00119999
       37268       -0.12   0.0303703  0.00119996
       37269       -0.12   0.0303663  0.00119994
       37270        0.12   0.0303687  0.00119991
       37271        0.16   0.0303721  0.00119988
       37272        0.08   0.0303735  0.00119985
       37273        0.28   0.0303802  0.00119984
       37274        0.32   0.0303879  0.00119983
       37275         0.2   0.0303925  0.00119981
       37276        0.04   0.0303927  0.00119977
       37277        0.04    0.030393  0.00119974
       37278        0.04   0.0303933  0.00119971
       37279       -0.08   0.0303903  0.00119968
       37280       -0.08   0.0303873  0.00119965
       37281        0.08   0.0303887  0.00119962
       37282        -0.2   0.0303825  0.00119961
       37283       -0.24   0.0303752   0.0011996
       37284       -0.44   0.0303626  0.00119963
       37285       -0.08   0.0303597   0.0011996
       37286       -0.08   0.0303567  0.00119957
       37287       -0.12   0.0303527  0.00119955
       37288       -0.24   0.0303454  0.00119954
       37289       -0.32    0.030336  0.00119954
       37290       -0.12    0.030332  0.00119952
       37291       -0.08    0.030329  0.00119949
       37292        0.16   0.0303325  0.00119946
       37293        0.04   0.0303328  0.00119943
       37294        0.08   0.0303341   0.0011994
       37295        0.04   0.0303344  0.00119936
       37296        0.08   0.0303357  0.00119933
       37297        -0.2   0.0303295  0.00119932
       37298       -0.16   0.0303244   0.0011993
       37299       -0.32    0.030315   0.0011993
       37300       -0.12    0.030311  0.00119928
       37301        0.04   0.0303113  0.00119924
       37302       -0.04   0.0303094  0.00119921
       37303       -0.12   0.0303053  0.00119919
       37304       -0.08   0.0303024  0.00119916
       37305       -0.12   0.0302984  0.00119913
       37306        -0.2   0.0302922  0.00119912
       37307       -0.24   0.0302849  0.00119911
       37308       -0.28   0.0302766   0.0011991
       37309       -0.36   0.0302662  0.00119912
       37310       -0.36   0.0302557  0.00119913
       37311        -0.2   0.0302495  0.00119911
       37312       -0.04   0.0302476  0.00119908
       37313        -0.2   0.0302415  0.00119907
       37314       -0.08   0.0302385  0.00119904
       37315       -0.04   0.0302366  0.00119901
       37316       -0.08   0.0302337  0.00119898
       37317       -0.08   0.0302307  0.00119895
       37318        -0.2   0.0302246  0.00119893
       37319       -0.16   0.0302195  0.00119891
       37320       -0.24   0.0302122   0.0011989
       37321       -0.44   0.0301996  0.00119894
       37322       -0.64   0.0301817  0.00119904
       37323       -0.52   0.0301669   0.0011991
       37324       -0.68   0.0301479  0.00119922
       37325       -0.32   0.0301385  0.00119922
       37326       -0.28   0.0301302  0.00119922
       37327           0   0.0301294  0.00119919
       37328        0.12   0.0301318  0.00119916
       37329        0.04   0.0301321  0.00119912
       37330       -0.08   0.0301291   0.0011991
       37331        0.04   0.0301294  0.00119906
       37332        0.16   0.0301329  0.00119904
       37333        0.08   0.0301342  0.00119901
       37334       -0.08   0.0301312  0.00119898
       37335       -0.24    0.030124  0.00119897
       37336       -0.12     0.03012  0.00119894
       37337           0   0.0301192  0.00119891
       37338       -0.28   0.0301109  0.00119891
       37339        0.04   0.0301111  0.00119887
       37340       -0.04   0.0301093  0.00119884
       37341       -0.04   0.0301074  0.00119881
       37342       -0.08   0.0301044  0.00119878
       37343        0.12   0.0301068  0.00119875
       37344        0.28   0.0301135  0.00119874
       37345        0.08   0.0301149  0.00119871
       37346           0   0.0301141  0.00119868
       37347        0.04   0.0301143  0.00119865
       37348       -0.16   0.0301092  0.00119862
       37349           0   0.0301084  0.00119859
       37350        0.08   0.0301098  0.00119856
       37351       -0.12   0.0301058  0.00119854
       37352           0   0.0301049   0.0011985
       37353        0.04   0.0301052  0.00119847
       37354           0   0.0301044  0.00119844
       37355        0.08   0.0301057  0.00119841
       37356        0.24   0.0301114  0.00119839
       37357         0.2   0.0301159  0.00119837
       37358        0.24   0.0301215  0.00119835
       37359        0.12   0.0301239  0.00119832
       37360        0.12   0.0301263  0.00119829
       37361       -0.16   0.0301212  0.00119827
       37362           0   0.0301204  0.00119824
       37363        0.08   0.0301218   0.0011982
       37364       -0.16   0.0301167  0.00119818
       37365       -0.08   0.0301137  0.00119815
       37366        0.04    0.030114  0.00119812
       37367        0.08   0.0301153  0.00119809
       37368        0.16   0.0301188  0.00119806
       37369        0.24   0.0301244  0.00119804
       37370         0.2    0.030129  0.00119802
       37371        0.12   0.0301314  0.00119799
       37372         0.2   0.0301359  0.00119797
       37373        0.16   0.0301394  0.00119794
       37374       -0.32     0.03013  0.00119795
       37375       -0.24   0.0301228  0.00119794
       37376        -0.2   0.0301167  0.00119792
       37377       -0.12   0.0301126  0.00119789
       37378        0.12    0.030115  0.00119786
       37379        0.12   0.0301174  0.00119783
       37380       -0.24   0.0301102  0.00119782
       37381       -0.16   0.0301051   0.0011978
       37382       -0.16      0.0301  0.00119778
       37383       -0.36   0.0300896   0.0011978
       37384       -0.32   0.0300802   0.0011978
       37385       -0.28    0.030072   0.0011978
       37386       -0.16   0.0300669  0.00119778
       37387       -0.04    0.030065  0.00119775
       37388       -0.08   0.0300621  0.00119772
       37389       -0.12    0.030058  0.00119769
       37390       -0.04   0.0300562  0.00119766
       37391        0.08   0.0300575  0.00119763
       37392       -0.08   0.0300546   0.0011976
       37393       -0.12   0.0300505  0.00119758
       37394       -0.12   0.0300465  0.00119755
       37395       -0.28   0.0300382  0.00119755
       37396       -0.48   0.0300246  0.00119759
       37397       -0.36   0.0300142  0.00119761
       37398       -0.36   0.0300037  0.00119762
       37399       -0.32   0.0299944  0.00119762
       37400       -0.52   0.0299797  0.00119768
       37401       -0.48    0.029966  0.00119773
       37402       -0.64   0.0299481  0.00119783
       37403       -0.68   0.0299292  0.00119795
       37404       -0.44   0.0299166  0.00119798
       37405       -0.44    0.029904  0.00119802
       37406       -0.32   0.0298947  0.00119802
       37407       -0.32   0.0298853  0.00119802
       37408       -0.24   0.0298781  0.00119801
       37409       -0.24   0.0298709    0.001198
       37410        -0.4   0.0298594  0.00119803
       37411        0.08   0.0298607    0.001198
       37412           0   0.0298599  0.00119796
       37413       -0.12   0.0298559  0.00119794
       37414         0.2   0.0298605  0.00119792
       37415        0.48   0.0298725  0.00119794
       37416         0.4   0.0298824  0.00119795
       37417        0.12   0.0298848  0.00119792
       37418        0.16   0.0298883   0.0011979
       37419        0.12   0.0298907  0.00119787
       37420        0.04    0.029891  0.00119783
       37421       -0.08    0.029888  0.00119781
       37422       -0.04   0.0298862  0.00119778
       37423        0.16   0.0298896  0.00119775
       37424        0.16   0.0298931  0.00119772
       37425       -0.04   0.0298912  0.00119769
       37426        0.24   0.0298969  0.00119767
       37427         0.2   0.0299014  0.00119765
       37428        0.44   0.0299124  0.00119767
       37429        0.16   0.0299158  0.00119764
       37430        0.04   0.0299161  0.00119761
       37431        0.28   0.0299228  0.00119759
       37432        0.16   0.0299263  0.00119757
       37433        0.24   0.0299319  0.00119755
       37434         0.2   0.0299364  0.00119753
       37435        0.12   0.0299388   0.0011975
       37436        0.04   0.0299391  0.00119746
       37437        0.12   0.0299415  0.00119743
       37438         0.2    0.029946  0.00119741
       37439        0.12   0.0299484  0.00119738
       37440           0   0.0299476  0.00119735
       37441       -0.28   0.0299394  0.00119735
       37442        -0.2   0.0299332  0.00119733
       37443       -0.08   0.0299303   0.0011973
       37444        0.04   0.0299306  0.00119727
       37445        0.12    0.029933  0.00119724
       37446        0.08   0.0299343  0.00119721
       37447        0.12   0.0299367  0.00119718
       37448        -0.2   0.0299306  0.00119716
       37449        0.08   0.0299319  0.00119713
       37450        0.36   0.0299407  0.00119713
       37451        0.16   0.0299442  0.00119711
       37452        0.28   0.0299509  0.00119709
       37453        0.12   0.0299533  0.00119706
       37454       -0.28    0.029945  0.00119706
       37455        -0.2   0.0299389  0.00119704
       37456       -0.16   0.0299338  0.00119702
       37457       -0.08   0.0299309  0.00119699
       37458       -0.04    0.029929  0.00119696
       37459        0.04   0.0299293  0.00119693
       37460       -0.08   0.0299263   0.0011969
       37461        0.12   0.0299287  0.00119687
       37462       -0.16   0.0299237  0.00119685
       37463       -0.04   0.0299218  0.00119682
       37464           0    0.029921  0.00119679
       37465        0.04   0.0299213  0.00119676
       37466        0.12   0.0299237  0.00119673
       37467        0.32   0.0299314  0.00119672
       37468        0.36   0.0299402  0.00119672
       37469        0.32    0.029948  0.00119672
       37470        0.16   0.0299514  0.00119669
       37471        0.24    0.029957  0.00119667
       37472         0.2   0.0299616  0.00119665
       37473        0.16    0.029965  0.00119662
       37474       -0.04   0.0299632  0.00119659
       37475           0   0.0299624  0.00119656
       37476           0   0.0299616  0.00119653
       37477         0.2   0.0299661   0.0011965
       37478        0.28   0.0299728  0.00119649
       37479        0.32   0.0299805  0.00119648
       37480         0.2   0.0299851  0.00119646
       37481        0.24   0.0299907  0.00119644
       37482        0.12   0.0299931  0.00119641
       37483        0.08   0.0299944  0.00119638
       37484       -0.08   0.0299915  0.00119635
       37485       -0.24   0.0299843  0.00119634
       37486       -0.04   0.0299824  0.00119631
       37487        0.16   0.0299859  0.00119628
       37488        0.52   0.0299989  0.00119632
       37489        0.16   0.0300024   0.0011963
       37490        0.24    0.030008  0.00119628
       37491        0.24   0.0300136  0.00119626
       37492         0.2   0.0300181  0.00119624
       37493         0.2   0.0300227  0.00119621
       37494         0.4   0.0300325  0.00119622
       37495        0.44   0.0300435  0.00119624
       37496        0.28   0.0300501  0.00119623
       37497        0.32   0.0300579  0.00119622
       37498        0.56    0.030072  0.00119627
       37499        0.36   0.0300808  0.00119627
       37500        0.32   0.0300885  0.00119626
       37501        0.52   0.0301016   0.0011963
       37502        0.28   0.0301083  0.00119629
       37503        0.24   0.0301139  0.00119627
       37504        0.32   0.0301216  0.00119626
       37505        0.32   0.0301293  0.00119626
       37506         0.2   0.0301338  0.00119623
       37507        0.36   0.0301426  0.00119623
       37508        0.12    0.030145   0.0011962
       37509        0.24   0.0301506  0.00119619
       37510         0.2   0.0301552  0.00119616
       37511        0.08   0.0301565  0.00119613
       37512           0   0.0301557   0.0011961
       37513        0.08    0.030157  0.00119607
       37514        0.12   0.0301594  0.00119604
       37515        0.08   0.0301607  0.00119601
