#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3530    0.975674      1.3664   0.0138089
        3531    0.970988     1.36628   0.0138054
        3532    0.966302     1.36617    0.013802
        3533    0.961349     1.36606   0.0137985
        3534    0.956105     1.36594   0.0137951
        3535    0.950308     1.36582   0.0137917
        3536    0.945864      1.3657   0.0137883
        3537    0.940592     1.36558   0.0137849
        3538    0.935192     1.36546   0.0137816
        3539    0.929167     1.36534   0.0137782
        3540    0.923707     1.36521   0.0137749
        3541     0.91784     1.36509   0.0137716
        3542     0.91228     1.36496   0.0137683
        3543    0.906299     1.36483    0.013765
        3544     0.90037      1.3647   0.0137618
        3545    0.893768     1.36457   0.0137585
        3546    0.887216     1.36443   0.0137553
        3547    0.880479      1.3643   0.0137521
        3548    0.873556     1.36416   0.0137489
        3549    0.867898     1.36402   0.0137458
        3550    0.860872     1.36388   0.0137426
        3551    0.853939     1.36373   0.0137395
        3552    0.847114     1.36359   0.0137364
        3553    0.838976     1.36344   0.0137333
        3554    0.831242     1.36329   0.0137303
        3555    0.823223     1.36314   0.0137273
        3556    0.816166     1.36298   0.0137243
        3557    0.808432     1.36283   0.0137213
        3558    0.801278     1.36267   0.0137183
        3559    0.793314     1.36251   0.0137154
        3560    0.786289     1.36235   0.0137125
        3561    0.780032     1.36219   0.0137096
        3562    0.774127     1.36202   0.0137068
        3563    0.767925     1.36185    0.013704
        3564    0.762701     1.36169   0.0137011
        3565    0.757801     1.36152   0.0136984
        3566    0.753533     1.36135   0.0136956
        3567    0.750919     1.36117   0.0136928
        3568    0.748327       1.361     0.01369
        3569    0.746293     1.36083   0.0136873
        3570    0.744617     1.36066   0.0136845
        3571    0.745015     1.36049   0.0136818
        3572    0.746548     1.36031    0.013679
        3573    0.748269     1.36014   0.0136763
        3574    0.750668     1.35997   0.0136735
        3575    0.753746      1.3598   0.0136708
        3576    0.758218     1.35963    0.013668
        3577    0.763826     1.35947   0.0136652
        3578    0.769344      1.3593   0.0136623
        3579    0.775707     1.35914   0.0136595
        3580    0.783614     1.35898   0.0136566
        3581    0.792307     1.35882   0.0136537
        3582    0.801752     1.35866   0.0136508
        3583    0.811913     1.35851   0.0136478
        3584     0.82227     1.35836   0.0136449
        3585    0.833993     1.35822   0.0136418
        3586    0.846083     1.35807   0.0136388
        3587    0.859228     1.35793   0.0136357
        3588     0.87219      1.3578   0.0136326
        3589    0.885661     1.35767   0.0136294
        3590     0.89985     1.35754   0.0136262
        3591    0.914249     1.35742    0.013623
        3592    0.929548      1.3573   0.0136197
        3593    0.944524     1.35718   0.0136164
        3594    0.960596     1.35707    0.013613
        3595    0.976779     1.35697   0.0136097
        3596    0.993053     1.35686   0.0136062
        3597     1.01036     1.35677   0.0136028
        3598     1.02747     1.35668   0.0135993
        3599     1.04533     1.35659   0.0135958
        3600     1.06199     1.35651   0.0135923
        3601      1.0796     1.35643   0.0135887
        3602     1.09718     1.35636   0.0135852
        3603     1.11518     1.35629   0.0135816
        3604     1.13359     1.35623   0.0135779
        3605     1.15191     1.35617   0.0135743
        3606      1.1701     1.35612   0.0135706
        3607     1.18864     1.35608   0.0135669
        3608     1.20725     1.35604   0.0135632
        3609     1.22543       1.356   0.0135595
        3610     1.24509     1.35597   0.0135558
        3611     1.26404     1.35594   0.0135521
        3612     1.28297     1.35592   0.0135483
        3613      1.3021     1.35591   0.0135446
        3614     1.32045      1.3559   0.0135408
        3615     1.33895     1.35589   0.0135371
        3616     1.35735     1.35589   0.0135334
        3617     1.37539      1.3559   0.0135296
        3618     1.39328     1.35591   0.0135259
        3619     1.41077     1.35592   0.0135222
        3620     1.42833     1.35594   0.0135184
        3621     1.44617     1.35597   0.0135147
        3622     1.46332       1.356    0.013511
        3623     1.48097     1.35603   0.0135073
        3624      1.4984     1.35607   0.0135037
        3625     1.51535     1.35612      0.0135
        3626     1.53205     1.35617   0.0134964
        3627     1.54776     1.35622   0.0134928
        3628     1.56369     1.35628   0.0134892
        3629      1.5791     1.35634   0.0134856
        3630     1.59301      1.3564    0.013482
        3631      1.6083     1.35647   0.0134785
        3632     1.62302     1.35654    0.013475
        3633     1.63787     1.35662   0.0134715
        3634      1.6521      1.3567    0.013468
        3635     1.66544     1.35679   0.0134646
        3636     1.67808     1.35688   0.0134612
        3637     1.69021     1.35697   0.0134578
        3638     1.70322     1.35706   0.0134544
        3639     1.71584     1.35716   0.0134511
        3640     1.72752     1.35726   0.0134478
        3641     1.73745     1.35737   0.0134445
        3642     1.74651     1.35748   0.0134412
        3643     1.75436     1.35758    0.013438
        3644      1.7614     1.35769   0.0134348
        3645     1.76728     1.35781   0.0134315
        3646     1.77191     1.35792   0.0134283
        3647     1.77543     1.35804   0.0134251
        3648     1.77729     1.35815    0.013422
        3649      1.7774     1.35827   0.0134188
        3650     1.77545     1.35838   0.0134156
        3651     1.77284     1.35849   0.0134124
        3652     1.76809     1.35861   0.0134092
        3653     1.76165     1.35872    0.013406
        3654     1.75401     1.35882   0.0134027
        3655      1.7447     1.35893   0.0133995
        3656     1.73354     1.35903   0.0133962
        3657     1.72153     1.35913   0.0133929
        3658     1.70708     1.35923   0.0133896
        3659     1.69172     1.35932   0.0133862
        3660     1.67413      1.3594   0.0133829
        3661     1.65635     1.35948   0.0133794
        3662     1.63709     1.35956    0.013376
        3663     1.61745     1.35963   0.0133725
        3664     1.59663     1.35969    0.013369
        3665     1.57528     1.35975   0.0133655
        3666     1.55426     1.35981    0.013362
        3667     1.53328     1.35985   0.0133584
        3668     1.51151      1.3599   0.0133548
        3669     1.49031     1.35993   0.0133513
        3670     1.46865     1.35996   0.0133476
        3671     1.44665     1.35998    0.013344
        3672     1.42565        1.36   0.0133404
        3673     1.40602     1.36001   0.0133368
        3674     1.38691     1.36002   0.0133332
        3675     1.36891     1.36002   0.0133295
        3676     1.35139     1.36002   0.0133259
        3677     1.33515     1.36002   0.0133223
        3678     1.31978        1.36   0.0133187
        3679     1.30608     1.35999   0.0133151
        3680     1.29362     1.35997   0.0133114
        3681     1.28219     1.35995   0.0133078
        3682     1.27208     1.35993   0.0133043
        3683     1.26379      1.3599   0.0133007
        3684     1.25686     1.35987   0.0132971
        3685     1.25106     1.35984   0.0132935
        3686     1.24688     1.35981   0.0132899
        3687     1.24407     1.35978   0.0132864
        3688     1.24238     1.35975   0.0132828
        3689     1.24083     1.35972   0.0132792
        3690     1.24229     1.35968   0.0132757
        3691     1.24503     1.35965   0.0132721
        3692     1.24806     1.35962   0.0132686
        3693     1.25229     1.35959    0.013265
        3694     1.25696     1.35957   0.0132614
        3695      1.2637     1.35954   0.0132579
        3696     1.27196     1.35952   0.0132543
        3697     1.28071      1.3595   0.0132507
        3698     1.29013     1.35948   0.0132472
        3699     1.30014     1.35946   0.0132436
        3700     1.31089     1.35945     0.01324
        3701     1.32254     1.35944   0.0132365
        3702     1.33501     1.35943   0.0132329
        3703      1.3482     1.35943   0.0132293
        3704     1.36178     1.35943   0.0132257
        3705      1.3759     1.35943   0.0132222
        3706     1.39046     1.35944   0.0132186
        3707     1.40369     1.35945    0.013215
        3708     1.41792     1.35947   0.0132115
        3709     1.43184     1.35949   0.0132079
        3710     1.44587     1.35951   0.0132044
        3711     1.45823     1.35954   0.0132009
        3712     1.47127     1.35957   0.0131973
        3713     1.48443      1.3596   0.0131938
        3714     1.49742     1.35964   0.0131903
        3715     1.50922     1.35968   0.0131868
        3716     1.52049     1.35972   0.0131834
        3717     1.53072     1.35977   0.0131799
        3718     1.54108     1.35982   0.0131764
        3719     1.55104     1.35987    0.013173
        3720      1.5594     1.35992   0.0131696
        3721     1.56828     1.35998   0.0131662
        3722     1.57602     1.36004   0.0131627
        3723     1.58283      1.3601   0.0131593
        3724     1.58899     1.36016    0.013156
        3725     1.59497     1.36022   0.0131526
        3726     1.60057     1.36029   0.0131492
        3727     1.60437     1.36035   0.0131458
        3728      1.6081     1.36042   0.0131425
        3729     1.61254     1.36049   0.0131391
        3730     1.61629     1.36055   0.0131358
        3731     1.61869     1.36062   0.0131324
        3732     1.62151     1.36069   0.0131291
        3733      1.6236     1.36076   0.0131258
        3734     1.62601     1.36083   0.0131225
        3735      1.6276     1.36091   0.0131191
        3736     1.63013     1.36098   0.0131158
        3737     1.63271     1.36105   0.0131125
        3738     1.63539     1.36112   0.0131092
        3739     1.63726      1.3612   0.0131059
        3740     1.63911     1.36127   0.0131026
        3741     1.64288     1.36135   0.0130993
        3742       1.645     1.36142   0.0130961
        3743     1.64836      1.3615   0.0130928
        3744     1.65224     1.36158   0.0130895
        3745     1.65472     1.36166   0.0130863
        3746     1.65889     1.36174    0.013083
