#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         730     1.31901     1.37237  0.00496163
         731     1.33769     1.37232  0.00495507
         732     1.31977     1.37225  0.00494882
         733      1.3364      1.3722  0.00494231
         734     1.35867     1.37218  0.00493561
         735     1.35594     1.37216  0.00492894
         736     1.33929     1.37212  0.00492245
         737     1.35763      1.3721  0.00491581
         738     1.32834     1.37204  0.00490951
         739     1.30737     1.37195  0.00490364
         740     1.28977     1.37184  0.00489827
         741     1.30313     1.37175  0.00489254
         742        1.29     1.37164  0.00488719
         743     1.27885     1.37151   0.0048822
         744     1.30572     1.37142  0.00487644
         745     1.30668     1.37134  0.00487067
         746        1.29     1.37123  0.00486536
         747     1.30897     1.37114  0.00485956
         748     1.29636     1.37104  0.00485409
         749     1.28854     1.37093  0.00484886
         750     1.29473     1.37083  0.00484346
         751     1.32182     1.37077  0.00483745
         752     1.30903     1.37069  0.00483172
         753     1.33769     1.37064   0.0048255
         754     1.31266     1.37056  0.00481971
         755     1.32865     1.37051  0.00481365
         756     1.32175     1.37044  0.00480771
         757     1.32166     1.37038  0.00480179
         758     1.31144      1.3703  0.00479609
         759       1.306     1.37022  0.00479052
         760     1.31303     1.37014  0.00478481
         761     1.30097     1.37005  0.00477938
         762     1.30715     1.36997  0.00477382
         763      1.2935     1.36987  0.00476862
         764     1.30623     1.36979   0.0047631
         765     1.31539     1.36971  0.00475741
         766     1.29338     1.36961  0.00475224
         767     1.29148     1.36951  0.00474714
         768     1.30377     1.36943  0.00474173
         769     1.28678     1.36932  0.00473678
         770     1.29198     1.36922  0.00473169
         771     1.29096     1.36912  0.00472664
         772     1.28753     1.36901   0.0047217
         773      1.3142     1.36894  0.00471613
         774      1.3141     1.36887  0.00471057
         775      1.3166      1.3688  0.00470497
         776     1.34242     1.36877  0.00469903
         777     1.34642     1.36874  0.00469307
         778     1.34339     1.36871  0.00468715
         779     1.38559     1.36873  0.00468118
         780      1.3722     1.36873  0.00467518
         781     1.36339     1.36873   0.0046692
         782     1.36455     1.36872  0.00466324
         783     1.32519     1.36867  0.00465761
         784     1.31903      1.3686   0.0046521
         785     1.31998     1.36854  0.00464659
         786     1.33311      1.3685  0.00464089
         787     1.32493     1.36844  0.00463533
         788     1.32787     1.36839  0.00462973
         789     1.34885     1.36836  0.00462393
         790     1.35333     1.36834  0.00461812
         791     1.34158     1.36831   0.0046124
         792     1.33841     1.36827  0.00460673
         793     1.33253     1.36823  0.00460114
         794     1.32715     1.36818  0.00459564
         795     1.32584     1.36812  0.00459017
         796     1.31521     1.36806  0.00458488
         797     1.30123     1.36797   0.0045799
         798     1.30497     1.36789  0.00457484
         799      1.2984     1.36781  0.00456994
         800      1.3001     1.36772  0.00456501
         801     1.29642     1.36763  0.00456018
         802     1.29093     1.36754  0.00455549
         803     1.29386     1.36745  0.00455075
         804     1.29801     1.36736   0.0045459
         805     1.30309     1.36728  0.00454096
         806     1.30565      1.3672  0.00453597
         807     1.31137     1.36713  0.00453088
         808     1.32962     1.36709  0.00452551
         809     1.32232     1.36703  0.00452025
         810      1.3055     1.36696  0.00451531
         811     1.31184     1.36689  0.00451025
         812      1.3154     1.36683  0.00450514
         813     1.31579     1.36676  0.00450004
         814     1.34966     1.36674  0.00449456
         815     1.35077     1.36672  0.00448909
         816     1.38594     1.36675  0.00448365
         817     1.38304     1.36677   0.0044782
         818     1.36767     1.36677  0.00447273
         819     1.36622     1.36677  0.00446727
         820     1.36583     1.36676  0.00446182
         821     1.36556     1.36676  0.00445639
         822      1.3664     1.36676  0.00445097
         823     1.35956     1.36675  0.00444557
         824     1.35072     1.36673  0.00444021
         825     1.35308     1.36672  0.00443486
         826     1.34724     1.36669  0.00442956
         827     1.34933     1.36667  0.00442425
         828     1.33928     1.36664  0.00441903
         829     1.34548     1.36661  0.00441377
         830     1.32928     1.36657  0.00440868
         831     1.33595     1.36653  0.00440353
         832     1.33694      1.3665  0.00439838
         833     1.33401     1.36646  0.00439328
         834     1.34498     1.36643  0.00438808
         835     1.32628     1.36638  0.00438309
         836     1.32657     1.36634  0.00437811
         837     1.35324     1.36632  0.00437291
         838     1.34698      1.3663  0.00436775
         839     1.35548     1.36629  0.00436256
         840     1.34904     1.36626  0.00435742
         841     1.37655     1.36628  0.00435225
         842     1.35431     1.36626  0.00434711
         843     1.35291     1.36625  0.00434198
         844     1.33223     1.36621  0.00433702
         845     1.35921      1.3662   0.0043319
         846     1.35212     1.36618  0.00432681
         847     1.34355     1.36615  0.00432178
         848     1.35416     1.36614  0.00431671
         849     1.34316     1.36611  0.00431171
         850     1.34438     1.36609  0.00430671
         851     1.32341     1.36604  0.00430194
         852     1.31122     1.36597  0.00429738
         853     1.29831     1.36589  0.00429307
         854     1.31626     1.36584  0.00428844
         855      1.3142     1.36578  0.00428385
         856     1.32505     1.36573  0.00427911
         857     1.35971     1.36572  0.00427412
         858     1.31667     1.36566  0.00426952
         859     1.35968     1.36566  0.00426455
         860     1.37621     1.36567  0.00425961
         861     1.35411     1.36566  0.00425469
         862     1.40296      1.3657  0.00424997
         863     1.37888     1.36571  0.00424507
         864     1.37917     1.36573  0.00424019
         865     1.38349     1.36575  0.00423534
         866     1.38211     1.36577  0.00423049
         867     1.35879     1.36576  0.00422562
         868     1.36226     1.36576  0.00422075
         869     1.35713     1.36575   0.0042159
         870     1.33432     1.36571  0.00421121
         871     1.34472     1.36569  0.00420645
         872     1.35709     1.36568  0.00420164
         873     1.34412     1.36565  0.00419689
         874     1.36658     1.36565  0.00419209
         875     1.36658     1.36565   0.0041873
         876     1.36676     1.36566  0.00418252
         877      1.4085      1.3657  0.00417804
         878     1.42614     1.36577  0.00417385
         879     1.40291     1.36582  0.00416931
         880     1.41909     1.36588  0.00416501
         881     1.42512     1.36594  0.00416083
         882     1.41735       1.366  0.00415652
         883     1.38617     1.36602  0.00415188
         884     1.37118     1.36603  0.00414718
         885     1.35873     1.36602   0.0041425
         886     1.36726     1.36602  0.00413783
         887     1.32643     1.36598  0.00413341
         888     1.34581     1.36596  0.00412881
         889      1.3525     1.36594   0.0041242
         890      1.3705     1.36595  0.00411957
         891     1.38968     1.36597  0.00411503
         892     1.39486     1.36601  0.00411054
         893     1.35788       1.366  0.00410595
         894     1.36156     1.36599  0.00410136
         895     1.33822     1.36596  0.00409689
         896     1.32963     1.36592  0.00409252
         897     1.32255     1.36587  0.00408825
         898     1.30665     1.36581  0.00408423
         899     1.31355     1.36575   0.0040801
         900     1.30621     1.36568   0.0040761
         901     1.32953     1.36564  0.00407177
         902     1.33727     1.36561  0.00406738
         903     1.33601     1.36558  0.00406301
         904     1.35982     1.36557  0.00405852
         905     1.37592     1.36558  0.00405405
         906     1.36575     1.36558  0.00404957
         907      1.3895     1.36561   0.0040452
         908     1.38379     1.36563  0.00404079
         909     1.38743     1.36565  0.00403642
         910     1.35394     1.36564    0.004032
         911      1.3558     1.36563  0.00402759
         912     1.35691     1.36562  0.00402318
         913     1.34403      1.3656  0.00401885
         914      1.3489     1.36558  0.00401449
         915     1.36413     1.36558   0.0040101
         916     1.37888     1.36559  0.00400575
         917     1.37627      1.3656   0.0040014
         918     1.37649     1.36561  0.00399706
         919     1.37393     1.36562  0.00399272
         920     1.38724     1.36565  0.00398845
         921     1.39723     1.36568  0.00398427
         922     1.38411      1.3657     0.00398
         923     1.38362     1.36572  0.00397573
         924      1.3787     1.36573  0.00397145
         925     1.37994     1.36575  0.00396719
         926     1.37092     1.36576  0.00396291
         927     1.35896     1.36575  0.00395864
         928     1.34802     1.36573  0.00395442
         929     1.34796     1.36571  0.00395021
         930     1.33385     1.36568  0.00394611
         931     1.34491     1.36565  0.00394194
         932     1.34876     1.36563  0.00393775
         933     1.35319     1.36562  0.00393355
         934     1.34784      1.3656  0.00392939
         935     1.35773     1.36559  0.00392519
         936     1.35633     1.36558  0.00392101
         937     1.35297     1.36557  0.00391685
         938     1.34993     1.36555  0.00391271
         939     1.36593     1.36555  0.00390854
         940     1.37088     1.36556  0.00390439
         941      1.3572     1.36555  0.00390025
         942     1.38325     1.36557  0.00389615
         943     1.35783     1.36556  0.00389203
         944     1.36748     1.36556  0.00388791
         945     1.36467     1.36556  0.00388379
         946     1.36749     1.36556  0.00387969
         947     1.36512     1.36556  0.00387559
         948     1.36232     1.36556  0.00387151
         949     1.36806     1.36556  0.00386743
         950     1.37901     1.36558  0.00386338
         951     1.35523     1.36557  0.00385934
         952     1.36609     1.36557  0.00385528
         953     1.39168     1.36559  0.00385133
         954     1.36766      1.3656   0.0038473
         955     1.40036     1.36563  0.00384344
         956     1.39672     1.36567  0.00383956
         957      1.3704     1.36567  0.00383555
         958     1.36629     1.36567  0.00383155
         959     1.35997     1.36567  0.00382755
         960     1.35165     1.36565   0.0038236
         961     1.33058     1.36561  0.00381979
         962     1.32111     1.36557   0.0038161
         963     1.32094     1.36552  0.00381242
         964     1.32998     1.36548  0.00380864
         965      1.3211     1.36544  0.00380497
         966     1.35858     1.36543  0.00380104
         967     1.36029     1.36543  0.00379711
         968     1.35342     1.36541  0.00379321
         969     1.37406     1.36542  0.00378931
         970     1.37656     1.36543  0.00378542
         971     1.37083     1.36544  0.00378152
         972     1.36464     1.36544  0.00377763
         973     1.35449     1.36543  0.00377377
         974     1.35765     1.36542   0.0037699
         975     1.34414      1.3654   0.0037661
         976     1.33263     1.36536  0.00376239
         977     1.33998     1.36534  0.00375863
         978     1.33752     1.36531  0.00375489
         979     1.34759     1.36529   0.0037511
         980     1.34457     1.36527  0.00374733
         981     1.33726     1.36524  0.00374362
         982     1.36791     1.36525  0.00373981
         983     1.37404     1.36525  0.00373602
         984     1.37461     1.36526  0.00373223
         985     1.38761     1.36529  0.00372851
         986     1.39083     1.36531  0.00372482
         987     1.36661     1.36531  0.00372105
         988     1.39009     1.36534  0.00371737
         989     1.36009     1.36533  0.00371361
         990     1.37921     1.36535  0.00370989
         991     1.34331     1.36533  0.00370621
         992      1.3486     1.36531  0.00370251
         993     1.33188     1.36527  0.00369894
         994     1.32821     1.36524   0.0036954
         995       1.322     1.36519  0.00369194
         996     1.31539     1.36514  0.00368858
         997     1.31211     1.36509  0.00368526
         998     1.31382     1.36504  0.00368192
         999     1.32985       1.365  0.00367841
        1000     1.32801     1.36497  0.00367492
