#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         981    -5.42894    -5.55403  0.00915921
         982    -5.43468    -5.55391  0.00915069
         983    -5.44041    -5.55379  0.00914211
         984    -5.44551    -5.55368  0.00913348
         985    -5.45028    -5.55358  0.00912481
         986    -5.45411    -5.55348  0.00911611
         987    -5.45776    -5.55338  0.00910739
         988    -5.46047    -5.55329  0.00909866
         989    -5.46347     -5.5532  0.00908991
         990    -5.46555    -5.55311  0.00908116
         991    -5.46732    -5.55302  0.00907241
         992     -5.4691    -5.55294  0.00906366
         993       -5.47    -5.55285  0.00905492
         994    -5.47004    -5.55277  0.00904619
         995    -5.46984    -5.55269  0.00903748
         996    -5.46912     -5.5526   0.0090288
         997    -5.46853    -5.55252  0.00902014
         998    -5.46763    -5.55243   0.0090115
         999    -5.46661    -5.55235  0.00900289
        1000    -5.46476    -5.55226  0.00899431
        1001    -5.46302    -5.55217  0.00898577
        1002    -5.46111    -5.55208  0.00897726
        1003    -5.45894    -5.55199  0.00896879
        1004    -5.45654    -5.55189  0.00896036
        1005    -5.45471     -5.5518  0.00895197
        1006    -5.45258     -5.5517  0.00894361
        1007     -5.4508     -5.5516  0.00893529
        1008    -5.44893    -5.55149  0.00892701
        1009    -5.44702    -5.55139  0.00891876
        1010    -5.44584    -5.55129  0.00891054
        1011     -5.4442    -5.55118  0.00890236
        1012    -5.44288    -5.55107   0.0088942
        1013    -5.44143    -5.55097  0.00888608
        1014    -5.44045    -5.55086  0.00887799
        1015    -5.43935    -5.55075  0.00886992
        1016     -5.4384    -5.55064  0.00886188
        1017    -5.43744    -5.55052  0.00885386
        1018    -5.43737    -5.55041  0.00884586
        1019    -5.43709     -5.5503  0.00883788
        1020    -5.43688    -5.55019  0.00882992
        1021    -5.43716    -5.55008  0.00882196
        1022    -5.43654    -5.54997  0.00881403
        1023    -5.43632    -5.54986  0.00880612
        1024    -5.43588    -5.54975  0.00879822
        1025    -5.43563    -5.54964  0.00879034
        1026    -5.43462    -5.54952  0.00878249
        1027    -5.43418    -5.54941  0.00877465
        1028    -5.43308     -5.5493  0.00876685
        1029    -5.43158    -5.54918  0.00875907
        1030    -5.42997    -5.54907  0.00875133
        1031    -5.42793    -5.54895  0.00874364
        1032    -5.42574    -5.54883  0.00873598
        1033    -5.42294    -5.54871  0.00872837
        1034    -5.41984    -5.54858  0.00872082
        1035    -5.41705    -5.54846  0.00871332
        1036    -5.41382    -5.54833  0.00870588
        1037    -5.41017    -5.54819   0.0086985
        1038    -5.40598    -5.54806   0.0086912
        1039    -5.40156    -5.54792  0.00868398
        1040    -5.39726    -5.54777  0.00867684
        1041    -5.39265    -5.54762  0.00866978
        1042    -5.38794    -5.54747  0.00866282
        1043    -5.38316    -5.54731  0.00865594
        1044    -5.37835    -5.54715  0.00864916
        1045    -5.37447    -5.54698  0.00864247
        1046    -5.36976    -5.54681  0.00863586
        1047    -5.36546    -5.54664  0.00862935
        1048    -5.36116    -5.54646  0.00862293
        1049    -5.35706    -5.54628   0.0086166
        1050     -5.3529     -5.5461  0.00861037
        1051    -5.34975    -5.54591   0.0086042
        1052    -5.34706    -5.54572   0.0085981
        1053    -5.34408    -5.54553  0.00859206
        1054    -5.34143    -5.54534  0.00858609
        1055    -5.33868    -5.54514  0.00858019
        1056    -5.33643    -5.54495  0.00857434
        1057    -5.33498    -5.54475  0.00856853
        1058    -5.33388    -5.54455  0.00856275
        1059    -5.33311    -5.54435  0.00855699
        1060    -5.33266    -5.54415  0.00855125
        1061    -5.33296    -5.54395   0.0085455
        1062    -5.33247    -5.54375  0.00853978
        1063    -5.33314    -5.54355  0.00853404
        1064    -5.33327    -5.54335  0.00852831
        1065    -5.33374    -5.54316  0.00852257
        1066    -5.33408    -5.54296  0.00851683
        1067    -5.33515    -5.54277  0.00851108
        1068    -5.33617    -5.54257  0.00850531
        1069    -5.33774    -5.54238  0.00849951
        1070    -5.33892    -5.54219  0.00849369
        1071    -5.33969      -5.542  0.00848787
        1072    -5.34155    -5.54182  0.00848201
        1073    -5.34313    -5.54163  0.00847612
        1074    -5.34427    -5.54145  0.00847022
        1075    -5.34526    -5.54126  0.00846431
        1076    -5.34657    -5.54108  0.00845838
        1077    -5.34759     -5.5409  0.00845243
        1078    -5.34862    -5.54072  0.00844647
        1079    -5.34981    -5.54055   0.0084405
        1080    -5.35104    -5.54037  0.00843451
        1081    -5.35275     -5.5402  0.00842849
        1082    -5.35435    -5.54003  0.00842245
        1083    -5.35645    -5.53986  0.00841638
        1084    -5.35786    -5.53969  0.00841029
        1085    -5.35948    -5.53952  0.00840418
        1086    -5.36088    -5.53936  0.00839805
        1087     -5.3628     -5.5392  0.00839189
        1088    -5.36482    -5.53904  0.00838571
        1089    -5.36647    -5.53888  0.00837951
        1090    -5.36822    -5.53872  0.00837328
        1091    -5.37098    -5.53857  0.00836702
        1092    -5.37339    -5.53842  0.00836072
        1093    -5.37591    -5.53827   0.0083544
        1094    -5.37839    -5.53812  0.00834804
        1095    -5.38068    -5.53798  0.00834165
        1096     -5.3831    -5.53784  0.00833524
        1097    -5.38578     -5.5377  0.00832879
        1098    -5.38875    -5.53756  0.00832231
        1099    -5.39185    -5.53743  0.00831579
        1100    -5.39492     -5.5373  0.00830924
        1101    -5.39889    -5.53717  0.00830265
        1102    -5.40239    -5.53705  0.00829601
        1103    -5.40588    -5.53693  0.00828935
        1104    -5.40996    -5.53682  0.00828263
        1105    -5.41343    -5.53671  0.00827589
        1106     -5.4175     -5.5366  0.00826911
        1107    -5.42202     -5.5365  0.00826229
        1108    -5.42609     -5.5364  0.00825543
        1109    -5.43105     -5.5363  0.00824853
        1110    -5.43585    -5.53621   0.0082416
        1111     -5.4402    -5.53612  0.00823463
        1112    -5.44529    -5.53604  0.00822763
        1113    -5.45066    -5.53597   0.0082206
        1114    -5.45557    -5.53589  0.00821354
        1115    -5.46106    -5.53583  0.00820645
        1116    -5.46622    -5.53576  0.00819933
        1117    -5.47194    -5.53571  0.00819219
        1118    -5.47717    -5.53565  0.00818503
        1119    -5.48326    -5.53561  0.00817785
        1120    -5.48943    -5.53557  0.00817065
        1121    -5.49523    -5.53553  0.00816344
        1122    -5.50109     -5.5355  0.00815622
        1123    -5.50761    -5.53547    0.008149
        1124    -5.51327    -5.53545  0.00814177
        1125    -5.51971    -5.53544  0.00813455
        1126    -5.52616    -5.53543  0.00812733
        1127    -5.53245    -5.53543  0.00812011
        1128    -5.53842    -5.53543  0.00811292
        1129    -5.54464    -5.53544  0.00810573
        1130    -5.55021    -5.53545  0.00809857
        1131    -5.55599    -5.53547  0.00809143
        1132    -5.56168    -5.53549  0.00808432
        1133     -5.5677    -5.53552  0.00807723
        1134    -5.57299    -5.53556  0.00807018
        1135    -5.57827    -5.53559  0.00806315
        1136    -5.58338    -5.53564  0.00805617
        1137     -5.5892    -5.53568  0.00804922
        1138    -5.59421    -5.53573  0.00804231
        1139    -5.59869    -5.53579  0.00803544
        1140    -5.60308    -5.53585  0.00802861
        1141    -5.60736    -5.53591  0.00802181
        1142    -5.61105    -5.53598  0.00801506
        1143    -5.61491    -5.53605  0.00800834
        1144    -5.61802    -5.53612  0.00800166
        1145     -5.6208    -5.53619  0.00799502
        1146    -5.62309    -5.53627   0.0079884
        1147    -5.62505    -5.53635  0.00798181
        1148    -5.62634    -5.53642  0.00797524
        1149    -5.62772     -5.5365   0.0079687
        1150    -5.62857    -5.53658  0.00796217
        1151    -5.62979    -5.53666  0.00795567
        1152    -5.63046    -5.53675  0.00794918
        1153    -5.62998    -5.53683  0.00794269
        1154    -5.62954    -5.53691  0.00793622
        1155    -5.62899    -5.53699  0.00792975
        1156    -5.62772    -5.53706  0.00792327
        1157    -5.62603    -5.53714   0.0079168
        1158    -5.62422    -5.53722  0.00791032
        1159    -5.62169    -5.53729  0.00790383
        1160    -5.61859    -5.53736  0.00789733
        1161    -5.61522    -5.53743  0.00789081
        1162    -5.61189    -5.53749  0.00788428
        1163    -5.60755    -5.53755  0.00787773
        1164    -5.60235    -5.53761  0.00787116
        1165    -5.59782    -5.53766  0.00786457
        1166    -5.59262    -5.53771  0.00785797
        1167    -5.58689    -5.53775  0.00785135
        1168    -5.58113    -5.53779  0.00784471
        1169    -5.57413    -5.53782  0.00783807
        1170    -5.56758    -5.53784  0.00783141
        1171    -5.56059    -5.53786  0.00782474
        1172    -5.55395    -5.53787  0.00781808
        1173    -5.54694    -5.53788  0.00781142
        1174    -5.53866    -5.53788  0.00780476
        1175    -5.53052    -5.53788  0.00779813
        1176    -5.52255    -5.53786   0.0077915
        1177    -5.51464    -5.53784  0.00778491
        1178    -5.50653    -5.53782  0.00777835
        1179    -5.49841    -5.53778  0.00777182
        1180    -5.49002    -5.53774  0.00776534
        1181    -5.48218     -5.5377  0.00775891
        1182    -5.47477    -5.53764  0.00775253
        1183    -5.46678    -5.53758   0.0077462
        1184    -5.45934    -5.53752  0.00773994
        1185    -5.45248    -5.53745  0.00773374
        1186    -5.44596    -5.53737  0.00772761
        1187    -5.43923    -5.53729  0.00772154
        1188    -5.43309     -5.5372  0.00771554
        1189    -5.42682    -5.53711  0.00770961
        1190    -5.42169    -5.53701  0.00770374
        1191    -5.41712    -5.53691  0.00769793
        1192     -5.4136     -5.5368  0.00769217
        1193     -5.4101     -5.5367  0.00768645
        1194    -5.40741    -5.53659  0.00768078
        1195    -5.40523    -5.53648  0.00767514
        1196    -5.40386    -5.53637  0.00766952
        1197    -5.40316    -5.53626  0.00766392
        1198    -5.40298    -5.53615  0.00765833
        1199    -5.40343    -5.53604  0.00765274
        1200    -5.40526    -5.53593  0.00764714
        1201    -5.40706    -5.53582  0.00764153
        1202    -5.40957    -5.53571  0.00763589
        1203    -5.41244    -5.53561  0.00763023
        1204    -5.41576    -5.53551  0.00762454
        1205    -5.41918    -5.53542  0.00761883
        1206    -5.42325    -5.53532  0.00761308
        1207    -5.42732    -5.53523   0.0076073
        1208    -5.43237    -5.53515  0.00760147
        1209    -5.43715    -5.53507  0.00759562
        1210    -5.44234    -5.53499  0.00758973
        1211    -5.44729    -5.53492  0.00758381
        1212     -5.4524    -5.53485  0.00757785
        1213     -5.4573    -5.53479  0.00757188
        1214    -5.46241    -5.53473  0.00756587
        1215    -5.46722    -5.53467  0.00755985
        1216    -5.47154    -5.53462  0.00755381
        1217    -5.47608    -5.53457  0.00754776
        1218    -5.48035    -5.53453  0.00754169
        1219    -5.48417    -5.53449  0.00753562
        1220    -5.48795    -5.53445  0.00752954
        1221    -5.49093    -5.53441  0.00752346
        1222    -5.49383    -5.53438  0.00751737
        1223    -5.49588    -5.53435  0.00751129
        1224    -5.49799    -5.53432  0.00750522
        1225    -5.49922    -5.53429  0.00749914
        1226    -5.50034    -5.53426  0.00749308
        1227    -5.50134    -5.53423  0.00748702
        1228    -5.50177    -5.53421  0.00748097
        1229     -5.5015    -5.53418  0.00747493
        1230    -5.50099    -5.53415   0.0074689
        1231    -5.50025    -5.53413  0.00746288
        1232    -5.49902     -5.5341  0.00745688
        1233    -5.49715    -5.53407  0.00745089
        1234    -5.49513    -5.53404  0.00744492
        1235    -5.49239      -5.534  0.00743897
        1236    -5.48987    -5.53397  0.00743304
        1237    -5.48714    -5.53393  0.00742712
        1238    -5.48423    -5.53389  0.00742123
        1239    -5.48089    -5.53385  0.00741537
        1240    -5.47789     -5.5338  0.00740952
        1241    -5.47527    -5.53375   0.0074037
        1242    -5.47199     -5.5337  0.00739791
        1243    -5.46838    -5.53365  0.00739215
        1244    -5.46491     -5.5336  0.00738641
        1245    -5.46145    -5.53354   0.0073807
        1246    -5.45861    -5.53348  0.00737503
        1247    -5.45579    -5.53342  0.00736937
        1248    -5.45313    -5.53335  0.00736375
        1249     -5.4496    -5.53328  0.00735816
        1250    -5.44652    -5.53321   0.0073526
        1251    -5.44375    -5.53314  0.00734707
        1252    -5.44022    -5.53307  0.00734158
        1253    -5.43666    -5.53299  0.00733612
        1254    -5.43383    -5.53291   0.0073307
        1255     -5.4311    -5.53283  0.00732531
        1256    -5.42831    -5.53275  0.00731995
        1257    -5.42484    -5.53266  0.00731463
        1258     -5.4213    -5.53257  0.00730935
        1259    -5.41783    -5.53248  0.00730411
        1260    -5.41442    -5.53239  0.00729891
        1261    -5.41078    -5.53229  0.00729376
        1262    -5.40706    -5.53219  0.00728866
        1263    -5.40312    -5.53209   0.0072836
        1264    -5.39974    -5.53199  0.00727859
        1265    -5.39555    -5.53188  0.00727364
        1266    -5.39165    -5.53177  0.00726874
        1267    -5.38836    -5.53166  0.00726388
        1268    -5.38419    -5.53154  0.00725908
        1269    -5.38036    -5.53142  0.00725434
        1270    -5.37662     -5.5313  0.00724965
        1271    -5.37284    -5.53117  0.00724502
        1272    -5.36949    -5.53105  0.00724044
        1273    -5.36585    -5.53092  0.00723591
        1274    -5.36286    -5.53078  0.00723144
        1275    -5.35994    -5.53065  0.00722701
        1276    -5.35741    -5.53051  0.00722262
        1277      -5.355    -5.53038  0.00721827
        1278    -5.35317    -5.53024  0.00721395
        1279    -5.35165     -5.5301  0.00720966
        1280    -5.35013    -5.52996   0.0072054
        1281    -5.34849    -5.52982  0.00720117
        1282    -5.34793    -5.52967  0.00719695
        1283    -5.34771    -5.52953  0.00719274
        1284     -5.3472    -5.52939  0.00718854
        1285    -5.34702    -5.52925  0.00718435
        1286    -5.34715    -5.52911  0.00718015
        1287    -5.34742    -5.52897  0.00717596
        1288    -5.34888    -5.52883  0.00717175
        1289    -5.34954    -5.52869  0.00716754
        1290    -5.35044    -5.52855  0.00716331
        1291    -5.35245    -5.52841  0.00715906
        1292    -5.35419    -5.52828  0.00715479
        1293    -5.35639    -5.52815  0.00715049
        1294    -5.35855    -5.52801  0.00714617
        1295    -5.36065    -5.52788  0.00714182
        1296    -5.36311    -5.52776  0.00713744
        1297    -5.36589    -5.52763  0.00713303
        1298    -5.36837    -5.52751  0.00712859
        1299    -5.37066    -5.52739  0.00712412
        1300    -5.37273    -5.52727  0.00711964
        1301    -5.37517    -5.52715  0.00711512
        1302    -5.37719    -5.52704  0.00711059
        1303    -5.37906    -5.52692  0.00710604
        1304    -5.38093    -5.52681  0.00710147
        1305    -5.38231     -5.5267  0.00709689
        1306    -5.38319    -5.52659  0.00709231
        1307    -5.38371    -5.52648  0.00708773
        1308    -5.38447    -5.52637  0.00708314
        1309    -5.38515    -5.52627  0.00707855
        1310    -5.38589    -5.52616  0.00707396
        1311     -5.3861    -5.52605  0.00706937
        1312    -5.38606    -5.52595  0.00706479
        1313    -5.38609    -5.52584  0.00706021
        1314    -5.38557    -5.52573  0.00705564
        1315    -5.38481    -5.52563  0.00705109
        1316    -5.38383    -5.52552  0.00704656
        1317    -5.38261    -5.52541  0.00704204
        1318    -5.38117     -5.5253  0.00703755
        1319    -5.37921    -5.52519  0.00703308
        1320    -5.37779    -5.52508  0.00702864
        1321    -5.37558    -5.52496  0.00702423
        1322    -5.37362    -5.52485  0.00701985
        1323    -5.37103    -5.52473  0.00701551
        1324    -5.36856    -5.52462   0.0070112
        1325    -5.36577     -5.5245  0.00700694
        1326    -5.36283    -5.52437  0.00700271
        1327    -5.35989    -5.52425  0.00699853
        1328    -5.35652    -5.52412   0.0069944
        1329    -5.35348    -5.52399  0.00699032
        1330    -5.35017    -5.52386  0.00698628
        1331    -5.34693    -5.52373   0.0069823
        1332    -5.34345     -5.5236  0.00697837
        1333    -5.33977    -5.52346   0.0069745
        1334    -5.33664    -5.52332  0.00697067
        1335    -5.33304    -5.52318  0.00696691
        1336    -5.32944    -5.52303   0.0069632
        1337    -5.32586    -5.52288  0.00695956
        1338    -5.32233    -5.52273  0.00695597
        1339    -5.31903    -5.52258  0.00695244
        1340    -5.31599    -5.52243  0.00694896
        1341    -5.31278    -5.52227  0.00694553
        1342    -5.30915    -5.52211  0.00694217
        1343    -5.30617    -5.52195  0.00693887
        1344    -5.30373    -5.52179   0.0069356
        1345    -5.30141    -5.52162  0.00693238
        1346     -5.2991    -5.52146   0.0069292
        1347    -5.29726    -5.52129  0.00692606
        1348    -5.29609    -5.52113  0.00692293
        1349    -5.29484    -5.52096  0.00691983
        1350     -5.2943    -5.52079  0.00691674
        1351    -5.29388    -5.52062  0.00691366
        1352    -5.29389    -5.52045  0.00691058
        1353    -5.29435    -5.52029   0.0069075
        1354    -5.29554    -5.52012  0.00690439
        1355    -5.29702    -5.51996  0.00690126
        1356    -5.29864    -5.51979   0.0068981
        1357    -5.30127    -5.51963  0.00689489
        1358    -5.30446    -5.51947  0.00689164
        1359    -5.30742    -5.51932  0.00688833
        1360    -5.31119    -5.51916  0.00688497
        1361    -5.31451    -5.51901  0.00688155
        1362    -5.31874    -5.51887  0.00687807
        1363    -5.32307    -5.51872  0.00687452
        1364    -5.32763    -5.51858  0.00687091
        1365    -5.33192    -5.51845  0.00686723
        1366    -5.33652    -5.51831   0.0068635
        1367    -5.34184    -5.51818  0.00685969
        1368    -5.34711    -5.51806  0.00685582
        1369    -5.35213    -5.51794  0.00685188
        1370    -5.35703    -5.51782  0.00684789
        1371     -5.3621    -5.51771  0.00684383
        1372     -5.3676     -5.5176  0.00683972
        1373    -5.37292    -5.51749  0.00683555
        1374    -5.37849    -5.51739  0.00683132
        1375    -5.38324    -5.51729  0.00682705
        1376    -5.38792     -5.5172  0.00682274
        1377    -5.39267    -5.51711  0.00681838
        1378    -5.39733    -5.51702  0.00681399
        1379    -5.40189    -5.51694  0.00680956
        1380     -5.4068    -5.51686  0.00680509
        1381    -5.41146    -5.51678  0.00680059
        1382    -5.41602    -5.51671  0.00679606
        1383    -5.42047    -5.51664   0.0067915
        1384    -5.42481    -5.51657  0.00678692
        1385    -5.42934    -5.51651  0.00678231
        1386    -5.43285    -5.51645  0.00677769
        1387    -5.43716    -5.51639  0.00677304
        1388    -5.44059    -5.51634  0.00676838
        1389     -5.4442    -5.51629  0.00676371
        1390    -5.44767    -5.51624  0.00675902
        1391    -5.45178    -5.51619  0.00675432
        1392    -5.45468    -5.51615  0.00674962
        1393    -5.45761    -5.51611   0.0067449
        1394    -5.46069    -5.51607  0.00674018
        1395    -5.46393    -5.51603  0.00673545
        1396    -5.46611    -5.51599  0.00673072
        1397    -5.46831    -5.51596  0.00672599
        1398    -5.47051    -5.51593  0.00672126
        1399    -5.47303    -5.51589  0.00671652
        1400    -5.47527    -5.51587  0.00671179
        1401    -5.47708    -5.51584  0.00670705
        1402    -5.47893    -5.51581  0.00670232
        1403    -5.48068    -5.51579  0.00669759
        1404    -5.48264    -5.51576  0.00669286
        1405    -5.48452    -5.51574  0.00668814
        1406    -5.48589    -5.51572  0.00668341
        1407    -5.48721     -5.5157  0.00667869
        1408    -5.48897    -5.51568  0.00667398
        1409    -5.49056    -5.51566  0.00666926
        1410    -5.49187    -5.51565  0.00666456
        1411    -5.49336    -5.51563  0.00665985
        1412     -5.4952    -5.51562  0.00665515
        1413     -5.4968     -5.5156  0.00665045
        1414    -5.49848    -5.51559  0.00664576
        1415    -5.50011    -5.51558  0.00664107
        1416    -5.50168    -5.51557  0.00663639
        1417    -5.50351    -5.51556  0.00663171
        1418     -5.5056    -5.51555  0.00662704
        1419     -5.5075    -5.51555  0.00662237
        1420    -5.50951    -5.51554  0.00661771
        1421    -5.51192    -5.51554  0.00661305
        1422    -5.51442    -5.51554   0.0066084
        1423    -5.51668    -5.51554  0.00660376
        1424    -5.51901    -5.51554  0.00659912
        1425    -5.52137    -5.51555  0.00659449
        1426     -5.5239    -5.51555  0.00658987
        1427    -5.52672    -5.51556  0.00658526
        1428    -5.52966    -5.51557  0.00658065
        1429    -5.53268    -5.51558  0.00657606
        1430    -5.53516     -5.5156  0.00657147
        1431    -5.53738    -5.51561   0.0065669
        1432    -5.53975    -5.51563  0.00656234
        1433    -5.54181    -5.51565  0.00655778
        1434    -5.54353    -5.51567  0.00655324
        1435    -5.54536    -5.51569   0.0065487
        1436    -5.54696    -5.51571  0.00654418
        1437    -5.54834    -5.51573  0.00653966
        1438    -5.54947    -5.51576  0.00653516
        1439    -5.55037    -5.51578  0.00653066
        1440    -5.55101     -5.5158  0.00652617
        1441    -5.55126    -5.51583  0.00652169
        1442    -5.55113    -5.51585  0.00651721
        1443    -5.55061    -5.51588  0.00651274
        1444    -5.55004     -5.5159  0.00650827
        1445    -5.54957    -5.51592  0.00650381
        1446    -5.54893    -5.51595  0.00649935
        1447    -5.54768    -5.51597   0.0064949
        1448    -5.54675    -5.51599  0.00649045
        1449    -5.54602    -5.51601    0.006486
        1450    -5.54506    -5.51603  0.00648156
        1451    -5.54358    -5.51605  0.00647712
        1452    -5.54223    -5.51607  0.00647269
        1453    -5.54088    -5.51608  0.00646825
        1454       -5.54     -5.5161  0.00646383
        1455    -5.53855    -5.51612   0.0064594
        1456    -5.53733    -5.51613  0.00645498
        1457    -5.53648    -5.51615  0.00645057
        1458    -5.53514    -5.51616  0.00644616
        1459    -5.53451    -5.51617  0.00644175
        1460     -5.5334    -5.51618  0.00643735
        1461    -5.53258    -5.51619  0.00643295
        1462    -5.53175     -5.5162  0.00642856
        1463    -5.53199    -5.51622  0.00642418
        1464    -5.53177    -5.51623   0.0064198
        1465    -5.53216    -5.51624  0.00641542
        1466     -5.5324    -5.51625  0.00641106
        1467    -5.53265    -5.51626   0.0064067
        1468    -5.53275    -5.51627  0.00640234
        1469    -5.53315    -5.51628  0.00639799
        1470    -5.53415    -5.51629  0.00639365
        1471    -5.53483    -5.51631  0.00638932
        1472    -5.53564    -5.51632  0.00638499
        1473    -5.53643    -5.51633  0.00638067
        1474    -5.53793    -5.51635  0.00637636
        1475    -5.53923    -5.51636  0.00637206
        1476    -5.54047    -5.51638  0.00636776
        1477    -5.54194     -5.5164  0.00636347
        1478    -5.54393    -5.51642  0.00635919
        1479    -5.54535    -5.51644  0.00635492
        1480    -5.54666    -5.51646  0.00635066
        1481    -5.54827    -5.51648  0.00634641
        1482    -5.54988     -5.5165  0.00634217
        1483    -5.55116    -5.51652  0.00633794
        1484    -5.55329    -5.51655  0.00633371
        1485    -5.55504    -5.51657   0.0063295
        1486    -5.55655     -5.5166   0.0063253
        1487    -5.55778    -5.51663  0.00632111
        1488    -5.55871    -5.51666  0.00631692
        1489    -5.55901    -5.51669  0.00631274
        1490    -5.55987    -5.51671  0.00630857
        1491     -5.5608    -5.51674  0.00630441
        1492    -5.56133    -5.51677  0.00630026
        1493    -5.56144     -5.5168  0.00629611
        1494    -5.56141    -5.51683  0.00629196
        1495    -5.56061    -5.51686  0.00628782
        1496    -5.55962    -5.51689  0.00628368
        1497    -5.55844    -5.51692  0.00627955
        1498    -5.55614    -5.51695  0.00627541
        1499    -5.55423    -5.51697  0.00627127
        1500    -5.55166    -5.51699  0.00626714
        1501    -5.54842    -5.51701    0.006263
        1502    -5.54544    -5.51703  0.00625885
        1503    -5.54182    -5.51705  0.00625471
        1504    -5.53835    -5.51706  0.00625057
        1505    -5.53444    -5.51708  0.00624643
        1506       -5.53    -5.51708  0.00624228
        1507     -5.5252    -5.51709  0.00623814
        1508    -5.52039    -5.51709  0.00623401
        1509    -5.51547    -5.51709  0.00622988
        1510    -5.51004    -5.51709  0.00622575
        1511    -5.50537    -5.51708  0.00622164
        1512    -5.50074    -5.51707  0.00621753
        1513    -5.49636    -5.51705  0.00621344
        1514    -5.49168    -5.51704  0.00620936
        1515    -5.48779    -5.51702  0.00620529
        1516    -5.48383      -5.517  0.00620123
        1517    -5.47953    -5.51697  0.00619719
        1518    -5.47598    -5.51694  0.00619317
        1519    -5.47287    -5.51691  0.00618916
        1520    -5.46978    -5.51688  0.00618517
        1521    -5.46716    -5.51685  0.00618119
        1522     -5.4647    -5.51682  0.00617722
        1523    -5.46239    -5.51678  0.00617327
        1524    -5.46052    -5.51674  0.00616933
        1525    -5.45922    -5.51671   0.0061654
        1526    -5.45801    -5.51667  0.00616148
        1527    -5.45688    -5.51663  0.00615757
        1528    -5.45579    -5.51659  0.00615367
        1529    -5.45516    -5.51655  0.00614977
        1530    -5.45438    -5.51651  0.00614589
        1531    -5.45446    -5.51647  0.00614201
        1532    -5.45449    -5.51643  0.00613813
        1533    -5.45429    -5.51639  0.00613426
        1534     -5.4543    -5.51635   0.0061304
        1535    -5.45421    -5.51631  0.00612654
        1536      -5.454    -5.51627  0.00612268
        1537    -5.45427    -5.51622  0.00611883
        1538    -5.45427    -5.51618  0.00611498
        1539    -5.45383    -5.51614  0.00611115
        1540    -5.45418     -5.5161  0.00610731
        1541    -5.45363    -5.51606  0.00610348
        1542    -5.45448    -5.51602  0.00609965
        1543    -5.45444    -5.51598  0.00609583
        1544    -5.45442    -5.51594  0.00609201
        1545    -5.45443     -5.5159   0.0060882
        1546    -5.45476    -5.51586  0.00608439
        1547    -5.45451    -5.51582  0.00608059
        1548    -5.45503    -5.51579  0.00607679
        1549     -5.4551    -5.51575  0.00607299
        1550    -5.45517    -5.51571   0.0060692
        1551    -5.45539    -5.51567  0.00606541
        1552    -5.45544    -5.51563  0.00606162
        1553    -5.45577    -5.51559  0.00605784
        1554    -5.45591    -5.51555  0.00605407
        1555    -5.45586    -5.51551   0.0060503
        1556     -5.4556    -5.51548  0.00604653
        1557    -5.45559    -5.51544  0.00604277
        1558     -5.4558     -5.5154  0.00603901
        1559    -5.45549    -5.51536  0.00603526
        1560    -5.45555    -5.51532  0.00603151
        1561    -5.45507    -5.51528  0.00602777
        1562    -5.45557    -5.51525  0.00602404
        1563    -5.45492    -5.51521   0.0060203
        1564    -5.45388    -5.51517  0.00601658
        1565    -5.45322    -5.51513  0.00601287
        1566    -5.45247    -5.51509  0.00600916
        1567    -5.45149    -5.51505  0.00600546
        1568     -5.4509    -5.51501  0.00600177
        1569    -5.44995    -5.51496  0.00599809
        1570    -5.44894    -5.51492  0.00599442
        1571    -5.44865    -5.51488  0.00599075
        1572    -5.44818    -5.51484  0.00598709
        1573    -5.44739     -5.5148  0.00598344
        1574    -5.44599    -5.51475   0.0059798
        1575     -5.4446    -5.51471  0.00597617
        1576    -5.44322    -5.51466  0.00597255
        1577    -5.44202    -5.51462  0.00596894
        1578      -5.441    -5.51457  0.00596534
        1579    -5.43989    -5.51452  0.00596175
        1580    -5.43898    -5.51447  0.00595816
        1581    -5.43813    -5.51443  0.00595459
        1582    -5.43735    -5.51438  0.00595103
        1583    -5.43664    -5.51433  0.00594747
        1584    -5.43601    -5.51428  0.00594392
        1585    -5.43531    -5.51423  0.00594038
        1586    -5.43468    -5.51418  0.00593685
        1587    -5.43414    -5.51413  0.00593332
        1588    -5.43367    -5.51408   0.0059298
        1589    -5.43328    -5.51403  0.00592628
        1590    -5.43327    -5.51398  0.00592278
        1591    -5.43334    -5.51392  0.00591927
        1592     -5.4338    -5.51387  0.00591577
        1593    -5.43373    -5.51382  0.00591227
        1594     -5.4339    -5.51377  0.00590877
        1595    -5.43416    -5.51372  0.00590528
        1596    -5.43467    -5.51367  0.00590178
        1597    -5.43483    -5.51363  0.00589829
        1598    -5.43542    -5.51358  0.00589481
        1599    -5.43598    -5.51353  0.00589132
        1600    -5.43669    -5.51348  0.00588783
        1601    -5.43786    -5.51343  0.00588434
        1602    -5.43934    -5.51339  0.00588085
        1603    -5.44085    -5.51334  0.00587736
        1604    -5.44269     -5.5133  0.00587386
        1605    -5.44412    -5.51325  0.00587036
        1606    -5.44618    -5.51321  0.00586685
        1607    -5.44814    -5.51317  0.00586334
        1608    -5.45026    -5.51313  0.00585982
        1609    -5.45271    -5.51309   0.0058563
        1610    -5.45531    -5.51306  0.00585278
        1611    -5.45759    -5.51302  0.00584924
        1612    -5.46105    -5.51299   0.0058457
        1613    -5.46414    -5.51296  0.00584216
        1614    -5.46729    -5.51293  0.00583861
        1615    -5.47002    -5.51291  0.00583505
        1616    -5.47306    -5.51288  0.00583149
