#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         735     1.75005     1.75112   0.0121101
         736     1.74803     1.75112   0.0120937
         737     1.74588     1.75111   0.0120773
         738      1.7436      1.7511   0.0120609
         739     1.74121     1.75108   0.0120446
         740     1.73874     1.75107   0.0120283
         741      1.7362     1.75105   0.0120121
         742     1.73361     1.75102    0.011996
         743       1.731       1.751   0.0119798
         744     1.72838     1.75097   0.0119638
         745      1.7258     1.75093   0.0119478
         746     1.72326      1.7509   0.0119318
         747      1.7208     1.75086   0.0119159
         748     1.71843     1.75081   0.0119001
         749     1.71618     1.75077   0.0118843
         750     1.71408     1.75072   0.0118685
         751     1.71214     1.75067   0.0118528
         752     1.71039     1.75061   0.0118372
         753     1.70883     1.75056   0.0118216
         754      1.7075      1.7505    0.011806
         755      1.7064     1.75044   0.0117906
         756     1.70554     1.75038   0.0117751
         757     1.70492     1.75032   0.0117597
         758     1.70456     1.75026   0.0117443
         759     1.70444      1.7502    0.011729
         760     1.70456     1.75014   0.0117138
         761     1.70491     1.75008   0.0116985
         762     1.70548     1.75002   0.0116833
         763     1.70624     1.74997   0.0116681
         764     1.70719     1.74991    0.011653
         765     1.70829     1.74986   0.0116379
         766     1.70951      1.7498   0.0116228
         767     1.71084     1.74975   0.0116078
         768     1.71224      1.7497   0.0115928
         769     1.71369     1.74966   0.0115778
         770     1.71516     1.74961   0.0115628
         771     1.71662     1.74957   0.0115479
         772     1.71804     1.74953    0.011533
         773     1.71942     1.74949   0.0115182
         774     1.72071     1.74945   0.0115034
         775     1.72192     1.74942   0.0114886
         776     1.72301     1.74938   0.0114738
         777     1.72399     1.74935   0.0114591
         778     1.72484     1.74932   0.0114444
         779     1.72556     1.74929   0.0114298
         780     1.72615     1.74926   0.0114151
         781      1.7266     1.74923   0.0114006
         782     1.72692      1.7492    0.011386
         783     1.72711     1.74917   0.0113715
         784     1.72718     1.74914    0.011357
         785     1.72713     1.74912   0.0113426
         786     1.72697     1.74909   0.0113282
         787     1.72672     1.74906   0.0113139
         788     1.72638     1.74903   0.0112995
         789     1.72596       1.749   0.0112852
         790     1.72548     1.74897    0.011271
         791     1.72494     1.74894   0.0112568
         792     1.72436     1.74891   0.0112426
         793     1.72376     1.74888   0.0112285
         794     1.72314     1.74885   0.0112144
         795     1.72252     1.74881   0.0112003
         796     1.72192     1.74878   0.0111863
         797     1.72133     1.74874   0.0111723
         798     1.72079     1.74871   0.0111584
         799     1.72029     1.74867   0.0111445
         800     1.71986     1.74864   0.0111306
         801      1.7195      1.7486   0.0111168
         802     1.71922     1.74857    0.011103
         803     1.71904     1.74853   0.0110892
         804     1.71896     1.74849   0.0110755
         805       1.719     1.74845   0.0110618
         806     1.71914     1.74842   0.0110481
         807     1.71941     1.74838   0.0110345
         808     1.71981     1.74835   0.0110209
         809     1.72033     1.74831   0.0110073
         810     1.72098     1.74828   0.0109938
         811     1.72174     1.74825   0.0109803
         812     1.72263     1.74821   0.0109668
         813     1.72363     1.74818   0.0109533
         814     1.72472     1.74816   0.0109399
         815     1.72592     1.74813   0.0109265
         816     1.72719      1.7481   0.0109132
         817     1.72853     1.74808   0.0108998
         818     1.72994     1.74806   0.0108865
         819     1.73139     1.74804   0.0108733
         820     1.73287     1.74802     0.01086
         821     1.73437       1.748   0.0108468
         822     1.73589     1.74799   0.0108336
         823      1.7374     1.74797   0.0108205
         824      1.7389     1.74796   0.0108073
         825     1.74038     1.74795   0.0107942
         826     1.74184     1.74795   0.0107812
         827     1.74327     1.74794   0.0107681
         828     1.74466     1.74794   0.0107551
         829     1.74602     1.74793   0.0107422
         830     1.74733     1.74793   0.0107292
         831      1.7486     1.74793   0.0107163
         832     1.74984     1.74794   0.0107034
         833     1.75104     1.74794   0.0106906
         834     1.75221     1.74795   0.0106778
         835     1.75336     1.74795    0.010665
         836     1.75448     1.74796   0.0106522
         837      1.7556     1.74797   0.0106395
         838     1.75671     1.74798   0.0106268
         839     1.75781     1.74799   0.0106142
         840     1.75892       1.748   0.0106015
         841     1.76004     1.74802   0.0105889
         842     1.76118     1.74803   0.0105764
         843     1.76232     1.74805   0.0105638
         844     1.76349     1.74807   0.0105513
         845     1.76469     1.74809   0.0105389
         846     1.76591     1.74811   0.0105264
         847     1.76716     1.74813    0.010514
         848     1.76844     1.74816   0.0105017
         849     1.76975     1.74818   0.0104893
         850     1.77109     1.74821    0.010477
         851     1.77245     1.74824   0.0104647
         852     1.77384     1.74827   0.0104525
         853     1.77525      1.7483   0.0104403
         854     1.77668     1.74833   0.0104281
         855     1.77812     1.74837    0.010416
         856     1.77958      1.7484   0.0104039
         857     1.78105     1.74844   0.0103918
         858     1.78251     1.74848   0.0103798
         859     1.78398     1.74852   0.0103678
         860     1.78543     1.74857   0.0103558
         861     1.78687     1.74861   0.0103439
         862      1.7883     1.74866    0.010332
         863     1.78969      1.7487   0.0103201
         864     1.79105     1.74875   0.0103083
         865     1.79238      1.7488   0.0102965
         866     1.79366     1.74885   0.0102847
         867     1.79488     1.74891    0.010273
         868     1.79605     1.74896   0.0102613
         869     1.79715     1.74902   0.0102497
         870     1.79817     1.74907    0.010238
         871     1.79911     1.74913   0.0102264
         872     1.79996     1.74919   0.0102149
         873     1.80072     1.74925   0.0102033
         874     1.80136     1.74931   0.0101918
         875     1.80189     1.74937   0.0101804
         876      1.8023     1.74943   0.0101689
         877     1.80257     1.74949   0.0101575
         878     1.80271     1.74955   0.0101461
         879      1.8027     1.74961   0.0101348
         880     1.80253     1.74967   0.0101234
         881     1.80221     1.74973   0.0101121
         882     1.80173     1.74979   0.0101008
         883     1.80108     1.74985   0.0100895
         884     1.80025      1.7499   0.0100783
         885     1.79925     1.74996   0.0100671
         886     1.79807     1.75001   0.0100558
         887     1.79671     1.75007   0.0100446
         888     1.79517     1.75012   0.0100335
         889     1.79344     1.75017   0.0100223
         890     1.79153     1.75021   0.0100111
         891     1.78943     1.75026        0.01
         892     1.78716      1.7503  0.00998887
         893      1.7847     1.75034  0.00997776
         894     1.78205     1.75037  0.00996666
         895     1.77923      1.7504  0.00995558
         896     1.77623     1.75043  0.00994451
         897     1.77306     1.75046  0.00993346
         898     1.76971     1.75048  0.00992242
         899     1.76618      1.7505   0.0099114
         900     1.76248     1.75051  0.00990039
         901     1.75859     1.75052  0.00988941
         902     1.75453     1.75052  0.00987845
         903     1.75028     1.75052  0.00986751
         904     1.74585     1.75052  0.00985659
         905     1.74122     1.75051  0.00984571
         906     1.73641     1.75049  0.00983485
         907      1.7314     1.75047  0.00982403
         908     1.72618     1.75045  0.00981325
         909     1.72076     1.75041  0.00980251
         910     1.71512     1.75037  0.00979181
         911     1.70925     1.75033  0.00978117
         912     1.70316     1.75028  0.00977058
         913     1.69682     1.75022  0.00976005
         914     1.69023     1.75015  0.00974959
         915     1.68338     1.75008  0.00973921
         916     1.67627        1.75  0.00972891
         917     1.66888     1.74991  0.00971871
         918      1.6612     1.74981   0.0097086
         919     1.65324     1.74971   0.0096986
